feature_id	Naive_WT_REP1	Naive_WT_REP2	D3_WT_REP1	D3_WT_REP2	D5_WT_REP1	D5_WT_REP2	D8_WT_TE_Exp2_REP1	D8_WT_TE_Exp2_REP2	D8_WT_TE_Exp2_REP3
Interval_116729	1486	1740	501	307	1201	1165	564	629	752
Interval_116747	11	7	211	132	45	37	3	2	3
Interval_116802	313	455	209	133	453	499	197	200	372
Interval_116812	2	3	116	76	52	47	12	11	14
Interval_116866	229	232	8	8	15	17	13	11	20
Interval_116867	121	159	4	7	7	11	0	2	0
Interval_116901	6	9	13	5	2	1	0	4	0
Interval_116906	322	506	198	117	252	275	203	192	209
Interval_116943	3	3	0	7	2	4	2	2	0
Interval_116957	33	52	17	10	33	39	37	33	41
Interval_116958	2	4	35	24	48	37	3	7	4
Interval_116962	100	140	60	34	125	129	55	61	58
Interval_116964	10	26	148	107	66	76	29	24	40
Interval_116985	14	18	32	21	15	15	1	3	4
Interval_117079	19	31	7	9	17	10	8	14	17
Interval_117084	364	464	20	18	94	100	63	90	89
Interval_117110	195	275	38	34	62	61	8	14	15
Interval_117141	902	1207	545	321	1107	1071	486	543	643
Interval_117161	8	12	42	17	9	8	1	1	2
Interval_117164	15	26	79	34	39	45	6	7	11
Interval_117194	21	29	33	33	7	11	5	2	2
Interval_117202	534	765	193	134	524	515	277	284	314
Interval_117234	469	582	154	103	517	526	340	353	441
Interval_117250	108	143	37	18	84	100	46	46	66
Interval_117273	26	47	19	10	24	27	16	13	30
Interval_117280	505	640	205	127	414	500	224	258	315
Interval_117282	550	779	229	157	591	649	224	223	347
Interval_117291	7	7	29	9	21	20	9	9	10
Interval_117325	66	89	23	12	41	46	32	26	37
Interval_117326	10	28	14	8	21	18	8	21	11
Interval_117334	12	27	269	165	380	358	223	231	256
Interval_117338	8	21	105	71	126	120	71	77	90
Interval_117348	387	576	200	122	488	519	194	234	334
Interval_117368	4	3	6	6	4	2	3	4	2
Interval_117376	661	806	218	117	479	511	268	324	357
Interval_117403	5	12	19	12	93	98	140	163	167
Interval_117419	2	8	75	52	52	44	10	11	12
Interval_117421	85	165	385	238	657	606	241	257	357
Interval_117427	36	82	35	9	46	78	27	21	32
Interval_117460	55	72	11	4	3	3	1	0	0
Interval_117472	221	250	8	4	3	2	0	1	1
Interval_117514	7	10	97	59	10	12	2	4	2
Interval_117565	509	617	210	121	388	394	239	267	379
Interval_117573	8	21	10	7	13	13	7	8	8
Interval_117629	62	95	66	44	19	12	6	3	6
Interval_117635	77	104	119	65	29	22	4	4	7
Interval_117638	22	27	15	10	26	30	14	20	11
Interval_117642	809	1004	10	11	5	8	3	4	4
Interval_117681	3	5	41	16	44	27	11	20	11
Interval_117698	28	39	8	8	20	17	19	6	16
Interval_117700	13	15	40	18	103	95	103	104	154
Interval_117720	14	18	160	102	112	99	17	15	13
Interval_117762	113	153	1	2	2	5	1	1	0
Interval_117773	77	113	140	76	127	115	11	33	13
Interval_117774	58	85	114	72	52	40	7	11	6
Interval_117816	5	7	47	28	15	6	6	2	1
Interval_117829	13	24	10	10	31	26	13	18	13
Interval_117878	94	131	5	7	33	36	2	2	5
Interval_117938	1058	1375	376	255	1033	1008	630	626	762
Interval_118037	188	300	140	85	224	216	84	116	137
Interval_118049	5	10	189	147	135	120	17	14	20
Interval_118064	35	72	29	12	42	34	16	15	19
Interval_118065	13	17	10	7	19	19	6	6	9
Interval_118070	377	499	155	93	339	366	160	178	226
Interval_118128	163	234	67	32	102	116	84	82	87
Interval_118141	289	385	82	53	313	285	141	184	202
Interval_118189	662	976	265	158	686	735	349	363	525
Interval_118225	25	47	31	25	78	111	18	24	27
Interval_118250	14	28	4	3	4	8	2	5	4
Interval_118282	8	15	77	43	53	39	10	18	15
Interval_118301	89	117	35	23	75	85	40	26	40
Interval_118312	25	26	14	11	19	16	1	5	5
Interval_118336	21	18	10	3	19	9	6	2	6
Interval_118359	123	137	4	6	13	18	2	1	6
Interval_118377	10	15	12	7	42	65	71	73	99
Interval_118418	333	426	143	85	343	312	105	125	187
Interval_118460	16	15	10	7	17	20	11	17	15
Interval_118467	85	136	61	32	78	75	37	35	66
Interval_118473	4	11	194	118	45	40	4	4	4
Interval_118523	20	21	10	5	13	17	11	4	8
Interval_118596	126	131	12	10	24	18	2	2	12
Interval_118670	225	325	107	58	287	281	106	141	161
Interval_118708	180	224	145	89	115	99	21	19	45
Interval_118709	127	200	109	80	73	72	14	21	32
Interval_118719	147	183	135	89	95	102	20	23	27
Interval_118728	151	208	149	78	86	93	27	24	27
Interval_118733	151	201	132	94	80	107	14	23	34
Interval_118734	129	204	142	84	82	83	18	18	27
Interval_118735	145	218	159	87	84	93	25	24	33
Interval_118755	77	115	44	37	94	132	8	6	6
Interval_118756	122	162	36	23	173	177	10	12	13
Interval_118774	551	787	297	181	668	737	353	339	552
Interval_118809	42	65	175	89	159	162	22	27	49
Interval_118811	283	360	26	16	134	102	10	11	10
Interval_118820	252	308	7	2	27	26	6	6	12
Interval_118878	7	17	5	1	2	2	0	1	3
Interval_118894	20	21	2	5	27	49	81	88	70
Interval_118909	213	309	64	39	49	42	10	13	14
Interval_118912	2	4	4	6	2	0	1	3	3
Interval_118920	33	40	6	2	2	5	1	0	0
Interval_118948	201	310	76	50	126	126	43	76	67
Interval_118987	30	47	11	12	24	29	19	12	11
Interval_118988	320	458	153	89	236	234	105	144	162
Interval_119006	3	7	1	1	3	0	0	0	1
Interval_119007	8	11	36	17	9	5	1	1	2
Interval_119012	147	206	112	57	194	158	70	71	111
Interval_119025	91	150	9	6	42	53	55	63	57
Interval_119075	50	62	21	14	47	38	22	24	23
Interval_119084	48	104	29	25	56	53	24	23	28
Interval_119160	399	627	288	187	464	442	187	218	259
Interval_119177	199	286	11	4	31	44	5	4	10
Interval_119198	17	27	271	185	914	916	550	647	801
Interval_119211	100	159	14	10	213	227	288	324	349
Interval_119221	13	21	135	94	447	427	281	322	317
Interval_119267	979	1223	137	169	212	251	727	878	559
Interval_119275	884	1079	57	95	102	96	617	753	497
Interval_119276	817	1014	61	94	94	115	591	713	494
Interval_119279	2219	2727	219	316	381	375	1546	1938	1347
Interval_119309	0	8	31	19	16	6	4	6	4
Interval_119332	3	4	99	84	81	63	13	18	11
Interval_119334	1	3	120	85	158	100	15	20	13
Interval_119337	5	6	50	26	39	49	9	15	9
Interval_119347	277	297	79	66	289	270	159	140	197
Interval_119373	1625	1799	418	292	1610	1588	558	587	827
Interval_119398	81	108	4	2	8	7	0	4	1
Interval_119454	185	235	10	7	15	19	15	13	20
Interval_119518	47	73	78	54	44	32	5	3	3
Interval_119535	40	45	14	10	49	37	26	35	25
Interval_119540	5	11	5	1	1	0	3	0	2
Interval_119546	23	47	16	10	26	19	13	15	15
Interval_119560	809	1126	246	135	621	703	304	362	494
Interval_119576	4	11	42	38	20	17	4	4	3
Interval_119579	4	3	48	36	1	2	1	2	0
Interval_119597	189	275	67	29	29	30	6	5	1
Interval_119606	415	487	149	62	588	598	361	383	442
Interval_119628	13	10	3	5	14	29	10	16	7
Interval_119652	21	57	146	94	20	20	9	10	6
Interval_119699	3	1	1	2	0	2	1	0	0
Interval_119756	47	63	30	19	56	37	24	32	41
Interval_119781	3	5	42	23	21	19	2	6	7
Interval_119804	720	986	331	179	828	851	447	521	665
Interval_119844	1579	1853	598	381	1615	1585	941	937	1238
Interval_119909	151	192	48	33	63	72	28	31	49
Interval_119913	560	800	234	136	510	591	349	342	466
Interval_119915	72	104	29	22	48	54	22	33	39
Interval_119918	192	246	22	12	26	24	8	15	13
Interval_119955	491	650	168	96	436	482	182	202	254
Interval_119959	8	19	44	37	21	17	4	6	6
Interval_119988	209	251	12	11	90	136	134	153	158
Interval_120021	386	517	193	97	391	414	180	180	262
Interval_120093	879	1036	430	263	1040	1097	534	522	802
Interval_120162	306	414	111	74	218	282	111	144	178
Interval_120220	6	7	168	96	5	7	0	0	0
Interval_120229	2	2	1	0	16	21	10	14	11
Interval_120264	71	108	18	13	173	132	62	61	92
Interval_120276	7	17	1	3	6	8	1	0	1
Interval_120292	687	801	227	144	684	743	275	325	598
Interval_120298	23	39	12	5	20	31	12	18	21
Interval_120322	400	478	100	57	55	45	15	22	43
Interval_120325	181	256	84	66	192	176	86	101	147
Interval_120334	747	914	270	153	771	731	259	276	419
Interval_120389	8	16	44	22	35	31	9	16	11
Interval_120399	1	4	27	17	8	5	3	0	3
Interval_120403	4	7	83	47	5	3	1	0	0
Interval_120422	17	17	8	6	5	24	11	11	8
Interval_120439	32	53	15	10	30	45	30	25	29
Interval_120463	471	593	216	125	558	585	286	349	479
Interval_120476	72	114	25	19	46	49	24	32	37
Interval_120531	36	63	17	12	13	20	6	10	6
Interval_120583	34	55	21	14	32	35	14	20	20
Interval_120587	3	6	42	29	2	4	3	2	1
Interval_120589	24	23	22	2	18	15	16	5	11
Interval_120598	9	12	11	6	10	12	2	3	4
Interval_120621	5	8	73	50	107	139	71	70	78
Interval_120624	23	34	9	8	14	19	14	11	12
Interval_120635	22	27	10	6	13	14	10	7	8
Interval_120636	91	142	35	21	41	71	28	42	47
Interval_120676	1	2	29	16	21	26	7	12	10
Interval_120693	14	14	55	20	8	9	5	2	4
Interval_120703	59	73	35	19	63	59	45	35	42
Interval_120738	14	33	4	3	41	58	125	129	126
Interval_120810	10	19	7	5	4	5	1	0	1
Interval_120839	311	496	219	147	490	458	230	239	319
Interval_120862	11	21	9	7	9	10	0	0	3
Interval_120882	13	21	7	1	5	11	91	88	121
Interval_120893	29	49	78	47	7	13	3	4	3
Interval_120916	3	5	32	26	42	25	3	5	9
Interval_120944	146	176	63	23	109	103	45	53	70
Interval_120958	709	808	63	33	295	289	253	274	262
Interval_120976	120	161	16	6	13	7	4	3	5
Interval_121003	18	28	9	6	20	29	19	15	20
Interval_121050	496	510	210	125	480	425	217	230	326
Interval_121066	2	7	6	9	9	14	0	0	3
Interval_121069	17	38	36	23	10	14	2	2	3
Interval_121073	295	379	125	89	286	306	172	167	196
Interval_121081	234	380	141	102	304	276	113	131	175
Interval_121100	136	177	73	39	25	26	2	5	2
Interval_121101	7	11	93	55	53	35	1	2	5
Interval_121109	191	245	15	6	188	218	247	256	304
Interval_121147	2	5	38	20	23	19	2	0	2
Interval_121153	122	154	6	5	33	39	8	13	7
Interval_121175	386	548	167	90	289	376	152	169	290
Interval_121222	15	37	5	5	14	11	9	10	19
Interval_121223	112	167	59	31	78	86	56	58	58
Interval_121265	5	4	114	49	130	78	11	6	5
Interval_121273	15	26	11	5	6	20	2	0	1
Interval_121301	3	1	2	1	1	1	0	0	0
Interval_121303	18	24	9	6	26	35	12	24	24
Interval_121306	78	111	1	2	6	6	9	6	19
Interval_121319	17	17	6	2	111	123	43	41	39
Interval_121331	13	16	109	57	139	123	12	16	17
Interval_121336	3	6	48	28	11	14	0	2	1
Interval_121369	6	13	2	2	3	1	0	0	1
Interval_121388	7	13	125	64	100	92	28	23	14
Interval_121406	11	14	292	160	152	120	20	24	25
Interval_121408	12	16	6	0	6	4	0	3	1
Interval_121417	11	8	39	18	12	11	5	1	1
Interval_121418	88	131	14	10	9	19	2	9	1
Interval_121451	37	75	62	47	18	20	4	3	4
Interval_121499	4	6	13	15	7	5	3	2	0
Interval_121500	1	4	58	49	5	4	0	1	1
Interval_121509	11	12	68	51	20	13	3	5	2
Interval_121536	5	4	183	114	210	221	27	26	30
Interval_121546	10	15	55	34	29	28	1	6	10
Interval_121593	28	51	18	7	15	26	12	13	10
Interval_121608	21	16	85	51	73	73	7	12	23
Interval_121621	2	9	1	4	33	33	44	46	38
Interval_121650	414	571	219	130	408	384	213	229	259
Interval_121656	2	3	126	80	51	36	2	4	5
Interval_121664	2	3	46	28	105	88	40	60	31
Interval_121667	29	51	119	87	154	156	55	61	55
Interval_121685	9	16	115	73	246	228	61	84	78
Interval_121700	638	895	313	198	679	704	307	305	454
Interval_121715	4	9	114	68	14	17	3	3	3
Interval_121804	520	636	257	156	723	741	265	317	421
Interval_121818	84	105	49	27	96	115	63	55	106
Interval_121878	6	5	7	1	3	3	1	1	1
Interval_121928	389	473	168	100	358	413	187	186	279
Interval_121933	49	81	14	14	34	40	21	16	30
Interval_121937	8	12	86	51	65	68	14	18	19
Interval_121972	125	140	48	40	119	110	38	51	41
Interval_121980	8	5	73	36	6	3	1	1	1
Interval_122008	21	24	66	35	271	235	28	39	55
Interval_122048	188	276	107	59	152	175	55	75	116
Interval_122060	475	675	209	121	467	453	234	285	300
Interval_122085	1	9	62	32	13	15	7	5	8
Interval_122093	36	40	65	35	20	12	4	5	6
Interval_122097	23	37	4	0	9	4	5	6	7
Interval_122204	1	7	82	57	6	4	0	0	3
Interval_122235	144	167	35	27	5	9	3	1	3
Interval_122268	155	210	33	19	228	247	210	281	273
Interval_122319	58	76	22	19	29	49	29	31	28
Interval_122325	3	3	77	44	47	37	4	4	5
Interval_122337	69	111	111	79	65	62	20	21	30
Interval_122351	7	16	44	40	34	33	12	17	21
Interval_122363	7	12	47	34	29	38	4	6	7
Interval_122390	333	452	142	104	316	319	107	121	213
Interval_122391	200	271	190	106	364	317	139	174	151
Interval_122405	25	37	6	8	23	20	11	8	13
Interval_122419	38	57	13	6	11	24	6	4	5
Interval_122421	15	27	7	2	3	12	4	2	2
Interval_122425	2	4	108	59	25	43	4	3	1
Interval_122464	124	173	3	0	0	0	0	0	0
Interval_122465	222	264	4	2	5	2	0	0	1
Interval_122483	55	75	1	7	4	3	1	0	1
Interval_122487	7	11	104	51	85	80	26	50	26
Interval_122508	27	42	20	11	49	45	16	19	42
Interval_122552	90	120	10	5	139	167	115	122	168
Interval_122556	2	4	12	10	10	7	0	0	3
Interval_122613	0	1	70	28	2	3	1	1	0
Interval_122623	24	22	203	94	546	529	84	89	109
Interval_122633	903	1262	316	183	690	770	344	387	550
Interval_122671	42	59	16	15	32	52	19	17	21
Interval_122732	83	127	31	17	49	52	29	32	42
Interval_122736	12	11	133	72	280	237	100	133	119
Interval_122803	3	8	2	1	3	0	1	2	1
Interval_122804	747	915	319	198	822	897	432	446	597
Interval_122833	13	19	74	58	176	144	90	96	133
Interval_122858	1315	1583	520	288	1171	1108	543	579	811
Interval_122881	47	75	29	23	47	47	29	21	28
Interval_122888	11	12	56	32	8	5	3	5	4
Interval_122924	1186	1398	408	274	1005	1038	445	503	598
Interval_122930	2	1	6	0	4	5	4	1	1
Interval_123041	2	9	250	163	43	31	4	2	3
Interval_123048	4	2	9	1	34	27	33	40	52
Interval_123051	15	19	164	93	487	506	148	148	199
Interval_123057	23	26	281	138	642	626	302	354	501
Interval_123071	5	21	300	181	308	261	35	29	62
Interval_123097	5	8	12	9	48	51	62	61	49
Interval_123105	49	81	17	13	53	69	17	26	27
Interval_123109	1	1	48	32	9	7	4	5	2
Interval_123139	211	293	208	135	152	137	18	23	16
Interval_123168	11	13	8	7	11	15	10	11	7
Interval_123204	8	11	0	0	0	0	0	1	0
Interval_123205	4	4	4	6	1	3	0	2	0
Interval_123210	16	34	14	9	16	27	19	10	10
Interval_123220	31	43	15	9	28	37	32	26	20
Interval_123289	114	142	15	7	10	6	4	2	2
Interval_123307	130	135	63	37	136	148	64	62	71
Interval_123310	456	577	153	81	282	339	155	149	252
Interval_123329	34	37	5	5	4	8	0	2	0
Interval_123340	94	138	16	24	4	3	0	4	1
Interval_123416	6	16	2	7	2	12	3	3	5
Interval_123422	75	101	325	207	451	359	75	61	117
Interval_123434	36	53	24	8	28	29	15	11	15
Interval_123486	1	2	125	78	9	4	4	2	0
Interval_123581	85	141	8	5	3	4	2	2	1
Interval_123612	130	232	40	19	48	50	29	37	30
Interval_123628	103	117	66	40	21	12	3	4	1
Interval_123653	177	248	65	34	116	101	34	37	36
Interval_123671	2	10	2	2	4	6	1	3	1
Interval_123689	1043	1357	333	223	838	936	531	560	771
Interval_123742	7	15	30	18	39	50	20	22	15
Interval_123751	23	31	37	15	261	245	92	138	105
Interval_123763	25	49	127	75	306	373	142	158	188
Interval_123813	312	391	51	33	53	40	7	21	22
Interval_123830	2	0	50	24	7	10	1	2	1
Interval_123839	94	137	74	40	165	142	77	113	155
Interval_123871	158	215	78	32	124	136	58	80	115
Interval_123902	32	47	9	8	84	87	62	75	85
Interval_123946	6	8	3	9	69	82	54	47	65
Interval_123961	20	29	6	5	14	10	9	5	6
Interval_124002	8	7	50	26	5	15	2	2	2
Interval_124033	15	20	110	76	79	84	14	22	25
Interval_124042	2	0	8	4	0	0	0	3	1
Interval_124084	3	7	37	32	45	56	16	9	17
Interval_124092	12	21	57	22	13	17	3	1	3
Interval_124151	10	11	5	0	7	7	9	4	10
Interval_124159	1	6	8	6	8	3	0	2	1
Interval_124197	10	18	8	8	23	15	5	6	10
Interval_124225	28	43	13	7	12	19	8	12	18
Interval_124233	9	11	55	32	10	2	3	3	3
Interval_124249	25	32	76	53	184	201	127	144	164
Interval_124277	7	9	41	37	27	33	3	4	4
Interval_124286	62	85	116	64	397	416	160	158	240
Interval_124364	16	27	7	5	21	20	17	13	20
Interval_124392	23	33	37	19	52	55	10	7	20
Interval_124399	621	761	28	15	64	43	15	12	31
Interval_124400	16	14	64	44	53	48	44	36	42
Interval_124408	73	109	195	139	692	696	318	380	440
Interval_124413	295	395	82	35	189	206	87	96	119
Interval_124434	66	89	51	27	358	320	313	339	417
Interval_124524	6	4	43	18	45	45	23	16	25
Interval_124540	1	1	3	4	0	2	0	0	0
Interval_124577	80	114	6	2	6	5	4	3	4
Interval_124603	15	37	6	2	11	8	8	3	5
Interval_124641	178	222	67	51	142	150	60	67	76
Interval_124658	11	13	26	15	79	80	94	79	96
Interval_124660	3	9	59	28	81	100	22	22	36
Interval_124677	24	31	8	8	16	14	6	9	8
Interval_124697	2	9	57	44	5	4	2	1	0
Interval_124705	33	68	122	84	140	115	41	32	32
Interval_124745	3	6	5	8	1	5	0	0	1
Interval_124746	1000	1326	300	181	814	834	467	493	689
Interval_124750	14	25	9	7	21	17	5	9	5
Interval_124759	2	1	73	41	40	37	2	3	1
Interval_124766	636	887	242	138	507	573	372	392	495
Interval_124771	5	9	46	34	18	26	1	2	3
Interval_124774	559	779	211	145	521	537	272	239	356
Interval_124802	5	3	3	2	6	14	7	8	6
Interval_124880	199	346	155	86	195	238	113	113	140
Interval_124892	5	10	70	50	19	21	11	7	7
Interval_124894	26	42	200	113	155	164	43	58	72
Interval_124904	411	516	250	152	481	451	189	217	227
Interval_124915	22	30	12	8	19	26	10	6	13
Interval_124939	1077	1242	380	266	1121	1097	570	619	814
Interval_124959	22	34	13	4	14	17	9	7	11
Interval_124974	15	18	4	4	26	24	116	115	125
Interval_124997	21	28	125	70	30	24	3	0	3
Interval_125006	344	455	160	90	345	394	187	193	246
Interval_125011	17	31	166	102	339	334	107	131	137
Interval_125046	16	27	6	3	12	8	7	10	5
Interval_125051	10	9	3	0	1	1	1	1	2
Interval_125129	23	45	71	51	46	34	8	6	10
Interval_125140	1074	1425	412	245	904	925	691	616	848
Interval_125170	7	16	78	40	37	31	9	10	4
Interval_125199	626	978	328	192	622	616	263	293	371
Interval_125305	13	20	1	1	1	0	0	1	2
Interval_125323	41	57	18	12	34	51	26	29	17
Interval_125392	301	385	123	63	248	277	154	154	199
Interval_125451	115	170	32	23	22	23	6	6	3
Interval_125458	23	40	123	87	82	54	5	16	20
Interval_125460	34	52	122	83	117	99	18	17	25
Interval_125502	49	83	39	23	52	52	30	55	58
Interval_125519	46	70	48	33	344	347	128	187	199
Interval_125559	36	64	4	8	9	9	1	1	2
Interval_125566	15	28	98	45	5	12	0	4	1
Interval_125571	61	96	0	0	2	1	1	0	1
Interval_125576	216	273	66	40	21	18	2	0	1
Interval_125579	105	206	9	8	2	4	2	1	1
Interval_125583	188	275	0	0	4	2	2	3	0
Interval_125587	116	149	7	2	3	3	0	0	1
Interval_125597	140	219	5	2	3	8	2	2	3
Interval_125616	221	284	56	35	79	63	9	13	18
Interval_125655	179	265	64	45	18	28	4	11	6
Interval_125664	728	1072	275	170	658	685	425	409	555
Interval_125665	169	241	74	40	202	189	98	142	141
Interval_125691	31	43	70	51	35	31	5	9	7
Interval_125697	566	741	45	38	513	491	398	455	519
Interval_125747	23	43	9	7	16	15	16	16	18
Interval_125749	13	20	8	5	117	128	118	125	175
Interval_125754	10	7	1	0	3	5	5	7	5
Interval_125783	8	11	31	27	99	94	68	109	82
Interval_125784	68	114	120	80	88	88	20	21	26
Interval_125799	12	8	56	34	31	28	10	11	15
Interval_125808	10	5	15	6	67	74	83	106	94
Interval_125892	10	17	224	156	694	692	172	203	248
Interval_125907	54	61	47	29	23	13	0	2	3
Interval_125917	30	48	18	18	24	22	4	4	2
Interval_125943	276	386	50	23	173	215	17	28	31
Interval_125961	107	155	52	26	99	144	39	47	60
Interval_125994	24	36	6	4	17	18	8	6	12
Interval_126019	332	490	147	73	362	419	157	197	282
Interval_126061	25	46	48	27	23	25	4	4	4
Interval_126096	21	32	14	4	13	11	9	12	3
Interval_126122	24	53	20	7	20	21	4	15	16
Interval_126148	249	341	113	56	491	509	255	284	341
Interval_126176	2	4	44	29	17	5	1	1	4
Interval_126180	2	8	107	64	30	17	1	5	4
Interval_126183	5	12	30	35	38	28	5	3	5
Interval_126194	122	183	23	12	16	11	3	2	1
Interval_126213	99	158	48	22	134	112	74	63	98
Interval_126237	8	12	33	17	68	73	50	60	62
Interval_126250	4	5	15	4	15	13	3	3	3
Interval_126371	16	25	15	4	21	25	5	9	9
Interval_126393	743	906	22	9	92	101	4	11	16
Interval_126398	173	291	147	111	71	51	10	9	8
Interval_126461	10	10	188	100	219	198	47	56	60
Interval_126462	7	9	196	126	202	168	82	81	96
Interval_126555	482	524	159	97	459	458	158	187	237
Interval_126560	15	26	8	5	10	15	9	2	8
Interval_126566	12	42	4	6	4	18	5	9	7
Interval_126577	702	939	258	164	753	731	395	424	537
Interval_126632	159	214	68	43	165	184	114	123	151
Interval_126633	18	23	10	4	21	30	16	14	12
Interval_126674	42	72	11	14	44	43	28	31	41
Interval_126692	33	39	1	3	1	1	1	0	0
Interval_126703	60	86	33	20	60	49	26	35	63
Interval_126740	10	9	5	6	16	28	23	20	36
Interval_126742	440	510	156	89	417	424	150	197	252
Interval_126759	25	21	3	1	6	4	1	1	0
Interval_126776	8	11	0	4	2	4	2	1	1
Interval_126777	87	118	1	1	7	3	4	3	8
Interval_126851	0	2	7	7	0	2	1	1	1
Interval_126864	356	507	186	87	270	295	171	181	242
Interval_126888	372	494	132	93	317	396	207	211	283
Interval_126890	4	9	11	9	9	7	1	2	2
Interval_126892	145	186	66	35	164	166	71	87	114
Interval_126978	9	12	70	62	70	53	8	8	6
Interval_126989	56	49	165	95	50	47	8	7	4
Interval_126993	61	105	25	17	51	83	49	50	37
Interval_127015	17	46	9	5	9	16	10	10	14
Interval_127035	7	8	5	3	13	19	2	3	5
Interval_127068	30	55	17	11	33	37	7	19	12
Interval_127099	182	286	83	54	155	172	67	103	101
Interval_127144	20	23	11	3	23	12	4	8	7
Interval_127172	17	24	11	4	17	15	12	4	3
Interval_127210	5	5	47	29	29	29	9	10	24
Interval_127251	75	89	2	4	6	8	47	56	62
Interval_127265	358	392	3	2	6	11	383	371	484
Interval_127271	206	308	2	1	3	2	260	291	321
Interval_127350	6	7	4	1	20	18	24	30	49
Interval_127405	159	195	2	2	12	18	6	6	5
Interval_127407	161	232	7	10	147	155	199	209	232
Interval_127409	144	212	100	67	207	225	122	114	139
Interval_127412	95	153	49	35	77	88	66	72	74
Interval_127475	28	55	7	3	9	10	4	3	8
Interval_127583	3	2	83	42	9	7	1	0	0
Interval_127636	1	4	0	0	2	2	2	2	3
Interval_127639	116	168	3	2	32	25	42	35	59
Interval_127642	70	84	10	4	62	83	77	72	96
Interval_127651	117	189	41	28	92	101	47	55	74
Interval_127658	139	168	1	1	0	1	111	134	150
Interval_127662	234	366	3	1	2	3	230	258	292
Interval_127665	137	187	1	1	0	1	128	131	177
Interval_127697	8	11	41	26	5	2	1	6	2
Interval_127799	5	10	35	25	14	11	1	2	3
Interval_127800	436	640	177	122	401	448	181	234	304
Interval_127825	7	6	1	2	2	1	1	1	1
Interval_127844	2	11	55	36	53	44	14	21	17
